2024-01-01T00:00:00,crash_registado,5.54x
2024-01-01T00:00:00,crash_registado,7.31x
2024-01-01T00:00:00,crash_registado,3.96x
2024-01-01T00:00:00,crash_registado,11.36x
2024-01-01T00:00:00,crash_registado,14.05x
2024-01-01T00:00:00,crash_registado,7.01x
2024-01-01T00:00:00,crash_registado,8.2x
2024-01-01T00:00:00,crash_registado,10.51x
2024-01-01T00:00:00,crash_registado,7.25x
2024-01-01T00:00:00,crash_registado,8.09x
2024-01-01T00:00:00,crash_registado,12.9x
2024-01-01T00:00:00,crash_registado,6.0x
2024-01-01T00:00:00,crash_registado,3.25x
2024-01-01T00:00:00,crash_registado,8.77x
2024-01-01T00:00:00,crash_registado,9.62x
2024-01-01T00:00:00,crash_registado,8.11x
2024-01-01T00:00:00,crash_registado,2.62x
2024-01-01T00:00:00,crash_registado,9.28x
2024-01-01T00:00:00,crash_registado,13.91x
2024-01-01T00:00:00,crash_registado,11.85x
2024-01-01T00:00:00,crash_registado,2.96x
2024-01-01T00:00:00,crash_registado,12.87x
2024-01-01T00:00:00,crash_registado,11.62x
2024-01-01T00:00:00,crash_registado,14.37x
2024-01-01T00:00:00,crash_registado,7.3x
2024-01-01T00:00:00,crash_registado,5.59x
2024-01-01T00:00:00,crash_registado,10.32x
2024-01-01T00:00:00,crash_registado,8.74x
2024-01-01T00:00:00,crash_registado,9.02x
2024-01-01T00:00:00,crash_registado,8.13x
2024-01-01T00:00:00,crash_registado,8.53x
2024-01-01T00:00:00,crash_registado,8.21x
2024-01-01T00:00:00,crash_registado,6.06x
2024-01-01T00:00:00,crash_registado,11.27x
2024-01-01T00:00:00,crash_registado,12.26x
2024-01-01T00:00:00,crash_registado,10.93x
2024-01-01T00:00:00,crash_registado,2.71x
2024-01-01T00:00:00,crash_registado,1.84x
2024-01-01T00:00:00,crash_registado,10.88x
2024-01-01T00:00:00,crash_registado,1.36x
2024-01-01T00:00:00,crash_registado,4.73x
2026-05-15T12:22:36,crash_registado,2.30x
2026-05-15T12:22:39,pulado,
2026-05-15T12:28:21,crash_registado,1.55x
2026-05-15T12:28:21,pulado,
2026-05-15T13:02:52,crash_registado,17.32x
2026-05-15T13:02:53,pulado,
2026-05-15T13:03:09,crash_registado,2.50x
2026-05-15T13:03:09,pulado,
2026-05-15T13:03:18,crash_registado,1.01x
2026-05-15T13:03:18,pulado,
2026-05-15T13:04:04,crash_registado,23.12x
2026-05-15T13:04:04,pulado,
2026-05-15T13:04:26,crash_registado,2.74x
2026-05-15T13:04:26,pulado,
2026-05-15T13:04:40,crash_registado,1.46x
2026-05-15T13:04:40,pulado,
2026-05-15T13:05:02,crash_registado,3.01x
2026-05-15T13:05:02,pulado,
2026-05-15T13:05:21,crash_registado,2.33x
2026-05-15T13:05:21,pulado,
2026-05-15T13:05:34,crash_registado,1.37x
2026-05-15T13:05:34,pulado,
2026-05-15T13:05:47,crash_registado,1.24x
2026-05-15T13:05:47,pulado,
2026-05-15T13:06:04,crash_registado,2.08x
2026-05-15T13:06:04,pulado,
2026-05-15T14:02:58,crash_registado,1.28x
2026-05-15T14:03:29,crash_perdeu,0.00x
2026-05-15T14:03:31,crash_registado,11.60x
2026-05-15T14:03:53,cashout_ok,333.60x
2026-05-15T14:03:55,crash_registado,1.24x
2026-05-15T14:04:09,crash_perdeu,333.60x
2026-05-15T14:04:11,crash_registado,1.42x
2026-05-15T14:04:31,cashout_ok,333.60x
2026-05-15T14:04:33,crash_registado,2.53x
2026-05-15T14:04:47,cashout_ok,333.60x
2026-05-15T14:04:49,crash_registado,1.75x
2026-05-15T14:13:54,crash_registado,1.35x
2026-05-15T14:14:05,cashout_ok,1.40x
2026-05-15T14:14:07,crash_registado,4.90x
2026-05-15T14:14:21,cashout_ok,3.06x
2026-05-15T14:14:23,crash_registado,4.86x
2026-05-15T14:15:05,crash_perdeu,1.70x
2026-05-15T14:15:07,crash_registado,6.05x
2026-05-15T14:15:28,cashout_ok,2.23x
2026-05-15T14:27:24,crash_registado,1.10x
2026-05-15T14:27:32,cashout_ok,11.62x
2026-05-15T14:27:34,crash_registado,1.03x
2026-05-15T14:27:46,crash_perdeu,1.15x
2026-05-15T14:27:48,crash_registado,1.09x
2026-05-15T14:28:04,crash_perdeu,3.01x
2026-05-15T14:28:06,crash_registado,3.59x
2026-05-15T14:28:17,crash_perdeu,1.04x
2026-05-15T14:28:19,crash_registado,1.10x
2026-05-15T14:47:30,crash_registado,3.64x
2026-05-15T14:47:56,crash_perdeu,2.02x
2026-05-15T14:47:58,crash_registado,2.02x
2026-05-15T14:48:17,crash_perdeu,2.66x
2026-05-15T14:48:19,crash_registado,2.75x
2026-05-15T14:48:27,crash_perdeu,1.83x
2026-05-15T14:48:29,crash_registado,1.83x
2026-05-15T14:48:55,cashout_ok,5.38x
2026-05-15T14:48:57,crash_registado,5.38x
2026-05-15T14:49:42,cashout_ok,9.48x
2026-05-15T14:49:44,crash_registado,22.67x
2026-05-15T14:50:01,cashout_ok,2.23x
2026-05-15T14:50:03,crash_registado,2.45x
2026-05-15T14:50:13,crash_perdeu,1.08x
2026-05-15T14:50:15,crash_registado,1.08x
2026-05-15T14:50:23,crash_perdeu,1.00x
2026-05-15T14:50:25,crash_registado,1.00x
2026-05-15T14:50:39,crash_perdeu,1.93x
2026-05-15T14:50:41,crash_registado,1.93x
2026-05-15T14:50:58,cashout_ok,2.00x
2026-05-15T14:51:00,crash_registado,2.44x
2026-05-15T14:51:23,cashout_ok,2.20x
2026-05-15T14:51:24,crash_registado,3.90x
2026-05-15T14:51:35,crash_perdeu,1.05x
2026-05-15T14:51:37,crash_registado,1.05x
2026-05-15T15:13:01,crash_registado,3.27x
2026-05-15T15:13:24,cashout_ok,2.00x
2026-05-15T15:13:26,crash_registado,3.03x
2026-05-15T15:13:41,cashout_ok,2.02x
2026-05-15T15:13:43,crash_registado,2.02x
2026-05-15T15:14:15,crash_perdeu,1.06x
2026-05-15T15:14:16,crash_registado,7.88x
2026-05-15T15:14:32,crash_perdeu,1.95x
2026-05-15T15:14:34,crash_registado,1.65x
2026-05-18T14:49:39,crash_registado,24.12x
2026-05-18T14:50:21,cashout_ok,2.16x
2026-05-18T14:50:23,crash_registado,2.67x
2026-05-18T14:50:49,cashout_ok,2.04x
2026-05-18T14:50:51,crash_registado,1.03x
2026-05-18T14:50:59,falha_aposta,
2026-05-18T14:51:03,crash_registado,2.76x
2026-05-18T14:51:36,crash_perdeu,1.29x
2026-05-18T14:51:38,crash_registado,1.12x
2026-05-18T14:52:23,cashout_ok,1.77x
2026-05-18T14:52:25,crash_registado,34.00x
2026-05-18T14:52:57,crash_perdeu,1.27x
2026-05-18T14:52:59,crash_registado,1.21x
2026-05-18T15:34:19,crash_registado,1.32x
2026-05-18T15:34:20,falha_aposta,
2026-05-18T15:34:31,crash_registado,1.23x
2026-05-18T15:34:49,cashout_ok,1.52x
2026-05-18T15:34:51,crash_registado,2.08x
2026-05-18T15:35:07,cashout_ok,1.60x
2026-05-18T15:35:26,crash_registado,432.41x
2026-05-18T15:35:49,crash_perdeu,1.31x
2026-05-18T15:35:51,crash_registado,1.38x
2026-05-18T15:36:01,cashout_ok,1.55x
2026-05-18T15:36:03,crash_registado,2.75x
2026-05-18T15:36:19,cashout_ok,1.77x
2026-05-18T15:36:22,crash_registado,1.96x
2026-05-18T15:36:39,cashout_ok,1.56x
2026-05-18T15:36:41,crash_registado,2.48x
2026-05-18T15:37:06,cashout_ok,1.57x
2026-05-18T15:37:08,crash_registado,1.07x
2026-05-18T15:37:20,falha_aposta,
2026-05-18T15:37:23,crash_registado,2.59x
2026-05-18T15:37:35,falha_aposta,
2026-05-18T15:38:09,crash_registado,59.76x
2026-05-18T15:38:26,cashout_ok,1.52x
2026-05-18T15:38:28,crash_registado,2.17x
2026-05-19T10:26:25,crash_registado,11.59x
2026-05-19T10:26:40,cashout_ok,1.60x
2026-05-19T10:26:44,crash_registado,71.90x
2026-05-19T10:27:06,cashout_ok,1.23x
2026-05-19T10:27:11,crash_registado,1.58x
2026-05-19T10:27:18,cashout_ok,2.86x
2026-05-19T10:27:22,crash_registado,2.99x
2026-05-19T10:27:50,cashout_ok,1.22x
2026-05-19T10:27:53,crash_registado,1.24x
2026-05-19T10:28:22,cashout_ok,1.92x
2026-05-19T10:28:25,crash_registado,1.57x
2026-05-19T10:28:58,crash_perdeu,1.28x
2026-05-19T10:29:01,crash_registado,1.56x
2026-05-19T10:29:33,crash_perdeu,2.27x
2026-05-19T10:29:35,crash_registado,2.55x
2026-05-19T10:29:47,cashout_ok,8.01x
2026-05-19T10:29:49,crash_registado,3.32x
2026-05-19T10:30:21,crash_perdeu,1.09x
2026-05-19T10:30:23,crash_registado,1.44x
2026-05-19T10:30:24,falha_aposta,
2026-05-19T10:30:39,crash_registado,1.36x
2026-05-19T10:31:06,cashout_ok,8.74x
2026-05-19T10:31:08,crash_registado,5.34x
2026-05-19T10:31:38,crash_perdeu,1.08x
2026-05-19T10:31:40,crash_registado,1.02x
2026-05-19T10:32:02,cashout_ok,1.35x
2026-05-19T10:32:04,crash_registado,6.85x
2026-05-19T10:32:23,cashout_ok,1.59x
2026-05-19T10:32:25,crash_registado,2.55x
2026-05-19T10:32:53,crash_perdeu,1.02x
2026-05-19T10:32:55,crash_registado,4.63x
2026-05-19T10:33:08,cashout_ok,1.20x
2026-05-19T10:33:10,crash_registado,1.99x
2026-05-19T10:33:54,cashout_ok,1.22x
2026-05-19T10:33:57,crash_registado,22.86x
2026-05-19T10:34:28,cashout_ok,1.28x
2026-05-19T10:35:21,crash_registado,39.83x
2026-05-19T10:35:39,cashout_ok,1.40x
2026-05-19T10:35:41,crash_registado,1.90x
2026-05-19T10:35:51,cashout_ok,1.22x
2026-05-19T10:35:53,crash_registado,1.30x
2026-05-19T10:36:34,cashout_ok,1.25x
2026-05-19T10:36:37,crash_registado,17.65x
2026-05-19T10:37:00,cashout_ok,1.83x
2026-05-19T10:37:02,crash_registado,1.05x
2026-05-19T10:37:14,falha_aposta,
2026-05-19T10:37:16,crash_registado,5.51x
2026-05-19T10:37:28,falha_aposta,
2026-05-19T10:37:42,crash_registado,4.67x
2026-05-19T10:37:58,cashout_ok,1.22x
2026-05-19T10:38:00,crash_registado,1.69x
2026-05-19T10:38:32,crash_perdeu,1.59x
2026-05-19T10:38:34,crash_registado,1.65x
2026-05-19T12:52:06,crash_registado,8.10x
2026-05-19T12:52:27,cashout_ok,1.20x
2026-05-19T12:52:27,crash_registado,7.01x
2026-05-19T12:52:28,falha_aposta,
2026-05-19T12:52:33,crash_registado,161.01x
2026-05-19T12:52:35,falha_aposta,
2026-05-19T12:52:35,crash_registado,2.06x
2026-05-19T12:52:37,falha_aposta,
2026-05-19T12:52:52,crash_registado,1.94x
2026-05-19T12:53:05,cashout_ok,1.23x
2026-05-19T12:53:05,crash_registado,1.45x
2026-05-19T12:53:26,cashout_ok,1.23x
2026-05-19T12:53:26,crash_registado,2.68x
2026-05-19T12:53:42,cashout_ok,1.20x
2026-05-19T12:53:43,crash_registado,1.76x
2026-05-19T12:54:05,cashout_ok,1.28x
2026-05-19T12:54:05,crash_registado,1.15x
2026-05-19T12:54:06,falha_aposta,
2026-05-19T12:54:09,crash_registado,1.66x
2026-05-19T12:54:10,falha_aposta,
2026-05-19T13:05:12,crash_registado,5.35x
2026-05-19T13:05:23,cashout_ok,1.23x
2026-05-19T13:05:32,crash_registado,16.35x
2026-05-19T13:05:43,cashout_ok,1.20x
2026-05-19T13:05:43,crash_registado,2.53x
2026-05-19T13:05:45,cashout_ok,1.40x
2026-05-19T13:06:47,crash_registado,5.35x
2026-05-19T13:06:48,cashout_ok,248.48x
2026-05-19T13:06:48,crash_registado,244.48x
2026-05-19T13:06:49,cashout_ok,248.48x
2026-05-19T13:07:11,crash_registado,1.02x
2026-05-19T13:07:21,cashout_ok,1.20x
2026-05-19T13:07:25,crash_registado,171.02x
2026-05-19T13:07:47,cashout_ok,1.20x
2026-05-19T13:07:47,crash_registado,1.17x
2026-05-19T13:07:52,falha_aposta,
2026-05-19T13:08:04,crash_registado,4.68x
2026-05-19T13:08:09,falha_aposta,
2026-05-19T13:08:13,crash_registado,1.01x
2026-05-19T13:08:34,cashout_ok,1.23x
2026-05-19T13:08:35,crash_registado,1.07x
2026-05-19T13:08:40,falha_aposta,
2026-05-19T13:08:46,crash_registado,3.05x
2026-05-19T13:08:51,falha_aposta,
2026-05-19T13:08:56,crash_registado,1.02x
2026-05-19T13:09:07,cashout_ok,1.23x
2026-05-19T13:09:07,crash_registado,71.02x
2026-05-19T13:09:08,cashout_ok,1.38x
2026-05-19T13:09:08,crash_registado,1.02x
2026-05-19T13:09:10,cashout_ok,1.59x
2026-05-19T13:09:10,crash_registado,71.02x
2026-05-19T13:09:11,cashout_ok,1.83x
2026-05-19T13:09:18,crash_registado,1.02x
2026-05-19T13:09:30,cashout_ok,1.26x
2026-05-19T13:09:30,crash_registado,3.06x
2026-05-19T13:09:34,cashout_ok,1.86x
2026-05-20T09:13:59,crash_registado,1.00x
2026-05-20T09:14:12,cashout_ok,1.20x
2026-05-20T09:14:49,crash_registado,23.03x
2026-05-20T09:14:59,cashout_ok,1.20x
2026-05-20T09:15:02,crash_registado,1.41x
2026-05-20T09:15:24,cashout_ok,1.28x
2026-05-20T09:15:44,crash_registado,5.61x
2026-05-20T09:15:49,falha_aposta,
2026-05-20T09:15:53,crash_registado,1.02x
2026-05-20T16:05:09,crash_registado,1.26x
2026-05-20T16:05:14,falha_aposta,
2026-05-20T16:05:21,crash_registado,1.25x
2026-05-20T16:05:21,pulado,
2026-05-20T16:05:31,crash_registado,71.00x
2026-05-20T16:05:36,falha_aposta,
2026-05-20T16:18:14,crash_registado,13.78x
2026-05-20T16:18:39,crash_registado,3.53x
2026-05-20T16:25:47,crash_registado,2.66x
2026-05-20T16:25:58,cashout_ok,1.20x
2026-05-20T16:26:35,crash_registado,23.96x
2026-05-20T16:26:47,cashout_ok,1.26x
2026-05-20T16:27:00,crash_registado,3.89x
2026-05-20T16:27:11,cashout_ok,1.20x
2026-05-20T16:27:25,crash_registado,3.48x
2026-05-20T16:27:34,crash_perdeu,0.00x
2026-05-20T16:27:58,crash_registado,3.36x
2026-05-20T16:28:09,cashout_ok,1.20x
2026-05-20T16:28:13,crash_registado,1.66x
2026-05-20T16:28:27,crash_perdeu,1.04x
2026-05-20T16:28:41,crash_registado,1.27x
2026-05-20T16:28:51,cashout_ok,1.28x
2026-05-20T16:28:58,crash_registado,1.97x
2026-05-20T16:29:18,cashout_ok,2.96x
2026-05-20T16:29:20,crash_registado,3.30x
2026-05-20T16:29:20,falha_aposta,
2026-05-20T16:30:00,crash_registado,13.76x
2026-05-20T16:30:14,crash_perdeu,1.06x
2026-05-20T16:30:27,crash_registado,1.37x
2026-05-20T16:30:45,crash_perdeu,1.03x
2026-05-20T16:30:59,crash_registado,1.70x
2026-05-20T16:31:15,cashout_ok,1.80x
2026-05-20T16:31:34,crash_registado,8.03x
2026-05-20T16:31:45,cashout_ok,1.28x
2026-05-20T16:31:57,crash_registado,3.37x
2026-05-20T16:32:08,cashout_ok,1.20x
2026-05-20T16:32:18,crash_registado,2.60x
2026-05-20T16:32:29,cashout_ok,1.20x
2026-05-20T16:32:32,crash_registado,1.54x
2026-05-20T16:32:44,cashout_ok,1.20x
2026-05-21T08:49:15,crash_registado,2.80x
2026-05-21T08:49:26,cashout_ok,1.20x
2026-05-21T08:49:29,crash_registado,1.33x
2026-05-21T08:49:40,cashout_ok,1.35x
2026-05-21T08:49:43,crash_registado,1.67x
2026-05-21T08:49:55,crash_perdeu,1.00x
2026-05-21T08:50:10,crash_registado,1.57x
2026-05-21T08:50:24,crash_perdeu,1.00x
2026-05-21T10:45:21,crash_registado,3.72x
2026-05-21T10:45:36,crash_perdeu,0.00x
2026-05-21T10:46:09,crash_registado,7.06x
2026-05-21T10:46:26,crash_perdeu,0.00x
2026-05-21T10:46:46,crash_registado,2.23x
2026-05-21T10:46:46,pulado,
2026-05-21T10:47:10,crash_registado,3.69x
2026-05-21T10:47:10,pulado,
2026-05-21T10:47:26,crash_registado,1.51x
2026-05-21T10:47:26,pulado,
2026-05-21T10:47:57,crash_registado,6.80x
2026-05-21T10:47:57,pulado,
2026-05-21T10:48:27,crash_registado,5.48x
2026-05-21T10:48:27,pulado,
2026-05-21T10:49:04,crash_registado,10.14x
2026-05-21T10:49:04,pulado,
2026-05-21T14:15:24,crash_registado,2.57x
2026-05-21T14:15:29,crash_perdeu,0.00x
2026-05-21T14:16:08,crash_registado,2.62x
2026-05-21T14:16:21,crash_perdeu,0.00x
2026-05-21T14:16:40,crash_registado,2.04x
2026-05-21T14:16:52,crash_perdeu,1.05x
2026-05-21T14:17:40,crash_registado,23.83x
2026-05-21T14:17:49,crash_perdeu,0.00x
2026-05-21T14:18:26,crash_registado,8.93x
2026-05-21T14:18:26,pulado,
2026-05-21T14:18:35,crash_registado,1.04x
2026-05-21T14:18:35,pulado,
2026-05-21T14:18:49,crash_registado,1.56x
2026-05-21T14:19:06,cashout_ok,2.08x
2026-05-21T14:19:27,crash_registado,10.71x
2026-05-21T14:19:39,crash_perdeu,1.05x
2026-05-21T14:20:05,crash_registado,3.91x
2026-05-21T14:20:33,cashout_ok,1.65x
2026-05-21T14:20:40,crash_registado,2.81x
2026-05-21T14:20:57,cashout_ok,2.04x
2026-05-21T14:21:01,crash_registado,1.00x
2026-05-21T14:21:23,crash_perdeu,0.00x
2026-05-21T14:31:36,crash_registado,18.39x
2026-05-21T14:31:49,crash_perdeu,0.00x
2026-05-21T14:32:14,crash_registado,1.21x
2026-05-21T14:32:31,cashout_ok,2.02x
2026-05-21T14:32:35,crash_registado,2.83x
2026-05-21T14:32:46,crash_perdeu,0.00x
2026-05-21T14:33:10,crash_registado,1.97x
2026-05-21T14:33:11,falha_aposta,
2026-05-21T14:33:35,crash_registado,32.72x
2026-05-21T14:33:54,cashout_ok,2.07x
2026-05-21T14:34:24,crash_registado,16.84x
2026-05-21T14:34:29,crash_perdeu,0.00x
2026-05-21T14:35:41,crash_registado,180.47x
2026-05-21T14:35:53,crash_perdeu,0.00x
2026-05-21T14:36:00,crash_registado,1.32x
2026-05-21T14:36:21,cashout_ok,2.08x
2026-05-21T14:36:25,crash_registado,2.47x
2026-05-21T14:36:34,crash_perdeu,0.00x
2026-05-21T14:37:17,crash_registado,12.52x
2026-05-21T14:37:33,cashout_ok,2.28x
2026-05-21T14:38:08,crash_registado,36.23x
2026-05-21T14:38:20,crash_perdeu,0.00x
2026-05-21T14:39:48,crash_registado,7.42x
2026-05-21T14:40:05,cashout_ok,2.07x
2026-05-21T14:40:19,crash_registado,5.59x
2026-05-21T14:40:27,crash_perdeu,0.00x
2026-05-21T14:40:42,crash_registado,1.15x
2026-05-21T14:40:53,crash_perdeu,0.00x
2026-05-21T14:41:24,crash_registado,6.03x
2026-05-21T14:41:42,cashout_ok,2.08x
2026-05-21T14:41:48,crash_registado,2.64x
2026-05-21T14:42:04,cashout_ok,2.28x
2026-05-21T14:42:12,crash_registado,4.08x
2026-05-21T14:42:29,cashout_ok,2.02x
2026-05-21T14:42:33,crash_registado,2.43x
2026-05-21T14:42:48,cashout_ok,2.02x
2026-05-21T14:43:52,crash_registado,64.77x
2026-05-21T14:44:11,cashout_ok,2.02x
2026-05-21T14:44:26,crash_registado,6.12x
2026-05-21T14:44:41,crash_perdeu,0.00x
2026-05-21T14:44:51,crash_registado,1.01x
2026-05-21T14:45:00,crash_perdeu,0.00x
2026-05-21T14:45:11,crash_registado,1.08x
2026-05-21T14:45:21,crash_perdeu,0.00x
2026-05-21T14:45:53,crash_registado,5.57x
2026-05-21T14:46:07,crash_perdeu,0.00x
2026-05-21T14:46:17,crash_registado,1.01x
2026-05-21T14:46:17,pulado,
2026-05-21T14:46:48,crash_registado,6.36x
2026-05-21T14:46:48,pulado,
2026-05-21T14:47:01,crash_registado,1.37x
2026-05-21T14:47:18,cashout_ok,2.08x
2026-05-21T14:47:40,crash_registado,11.80x
2026-05-21T14:47:53,crash_perdeu,0.00x
2026-05-21T14:48:12,crash_registado,1.90x
2026-05-21T14:48:28,cashout_ok,2.07x
2026-05-21T14:48:42,crash_registado,1.28x
2026-05-21T14:48:58,cashout_ok,2.07x
2026-05-21T14:49:44,crash_registado,80.48x
2026-05-21T14:50:00,cashout_ok,2.04x
2026-05-21T14:50:09,crash_registado,3.91x
2026-05-21T14:50:21,crash_perdeu,0.00x
2026-05-22T09:01:46,crash_registado,4.73x
2026-05-22T09:01:46,falha_valor,
2026-05-22T09:02:03,crash_registado,1.63x
2026-05-22T09:02:03,falha_valor,
2026-05-22T09:04:59,crash_registado,3.81x
2026-05-22T09:05:10,cashout_ok,1.20x
2026-05-22T09:05:21,crash_registado,3.10x
2026-05-22T09:05:33,cashout_ok,1.20x
2026-05-22T09:05:41,crash_registado,2.35x
2026-05-22T09:05:57,crash_perdeu,0.00x
2026-05-22T09:06:07,crash_registado,1.00x
2026-05-22T09:06:21,crash_perdeu,0.00x
2026-05-22T09:06:40,crash_registado,1.82x
2026-05-22T09:06:55,cashout_ok,2.02x
2026-05-22T09:07:11,crash_registado,7.38x
2026-05-22T09:07:28,cashout_ok,2.02x
2026-05-22T09:07:33,crash_registado,2.66x
2026-05-22T09:07:49,cashout_ok,2.00x
2026-05-22T09:08:09,crash_registado,10.42x
2026-05-22T09:08:20,cashout_ok,1.20x
2026-05-22T09:08:23,crash_registado,1.42x
2026-05-22T09:08:40,cashout_ok,2.00x
2026-05-22T09:08:44,crash_registado,2.70x
2026-05-22T09:08:54,crash_perdeu,0.00x
2026-05-22T09:09:16,crash_registado,2.43x
2026-05-22T09:09:35,crash_perdeu,0.00x
2026-05-22T09:24:35,crash_registado,18.31x
2026-05-22T09:24:52,cashout_ok,2.04x
2026-05-22T11:48:35,crash_registado,2.09x
2026-05-22T11:48:48,crash_perdeu,0.00x
2026-05-22T11:49:32,crash_registado,15.87x
2026-05-22T11:49:42,cashout_ok,1.20x
2026-05-22T11:49:51,crash_registado,1315.87x
2026-05-22T11:50:00,crash_perdeu,0.00x
2026-05-22T11:50:58,crash_registado,3.15x
2026-05-22T11:51:17,cashout_ok,2.02x
2026-05-22T11:51:18,crash_registado,63.53x
2026-05-22T11:51:38,crash_perdeu,0.00x
2026-05-22T11:51:53,crash_registado,1.52x
2026-05-22T11:52:22,crash_perdeu,0.00x
2026-05-22T11:52:33,crash_registado,1.17x
2026-05-22T11:52:50,cashout_ok,2.02x
2026-05-22T11:53:14,crash_registado,1.80x
2026-05-22T11:53:26,cashout_ok,1.20x
2026-05-22T11:53:28,crash_registado,15.80x
2026-05-22T11:53:48,cashout_ok,1.20x
2026-05-22T11:54:25,crash_registado,25.09x
2026-05-22T11:54:34,crash_perdeu,0.00x
2026-05-22T11:54:45,crash_registado,1.08x
2026-05-22T11:54:59,crash_perdeu,0.00x
2026-05-22T11:55:06,crash_registado,1.02x
2026-05-22T11:55:24,cashout_ok,1.92x
2026-05-22T11:55:28,crash_registado,2.84x
2026-05-22T11:55:40,crash_perdeu,0.00x
2026-05-22T11:55:55,crash_registado,1.52x
2026-05-22T11:56:05,crash_perdeu,0.00x
2026-05-22T11:56:14,crash_registado,1.52x
2026-05-22T11:56:33,cashout_ok,2.02x
2026-05-22T11:56:34,crash_registado,1.09x
2026-05-22T11:56:56,cashout_ok,1.98x
2026-05-22T11:57:00,crash_registado,3.54x
2026-05-22T11:57:14,cashout_ok,1.20x
2026-05-22T11:57:16,crash_registado,3.31x
2026-05-22T11:57:40,crash_perdeu,0.00x
2026-05-22T11:57:59,crash_registado,2.12x
2026-05-22T11:58:10,cashout_ok,1.20x
2026-05-22T11:58:24,crash_registado,4.16x
2026-05-22T11:58:42,cashout_ok,1.98x
2026-05-22T11:58:55,crash_registado,5.65x
2026-05-22T11:59:08,crash_perdeu,1.20x
2026-05-22T11:59:42,crash_registado,6.75x
2026-05-22T11:59:50,crash_perdeu,0.00x
2026-05-22T12:00:51,crash_registado,1.09x
2026-05-22T12:01:08,cashout_ok,2.02x
2026-05-22T12:01:09,crash_registado,2.27x
2026-05-22T12:01:21,cashout_ok,1.20x
2026-05-22T12:01:22,crash_registado,1.41x
2026-05-22T12:01:34,crash_perdeu,0.00x
2026-05-22T12:02:05,crash_registado,71.26x
2026-05-22T12:02:17,crash_perdeu,0.00x
2026-05-22T12:02:47,crash_registado,5.64x
2026-05-22T12:03:01,crash_perdeu,0.00x
2026-05-22T12:03:15,crash_registado,1.49x
2026-05-22T12:03:32,cashout_ok,1.98x
2026-05-22T12:03:50,crash_registado,3.46x
2026-05-22T12:04:01,cashout_ok,1.20x
2026-05-22T12:04:03,crash_registado,8.46x
2026-05-22T12:04:20,cashout_ok,1.20x
2026-05-22T12:04:22,crash_registado,2.30x
2026-05-22T12:04:56,crash_perdeu,0.00x
2026-05-22T12:05:19,crash_registado,1.88x
